adjective_ratio,adverbs,content_words,flesch,function_words,sentences_per_paragraph,syllables_per_content_word,words_per_sentence,noun_ratio,paragraphs,sentences,words,pronoun_ratio,verbs,logic_operators,and_ratio,if_ratio,or_ratio,negation_ratio,cw_freq,cw_freq_brwac,cw_freq_bra,min_cw_freq,min_cw_freq_brwac,min_freq_brwac,min_cw_freq_bra,min_freq_bra,freq_brwac,freq_bra,hypernyms_verbs,brunet,honore,personal_pronouns,ttr,conn_ratio,add_neg_conn_ratio,add_pos_conn_ratio,cau_neg_conn_ratio,cau_pos_conn_ratio,log_neg_conn_ratio,log_pos_conn_ratio,tmp_neg_conn_ratio,tmp_pos_conn_ratio,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,yngve,frazier,dep_distance,cross_entropy,content_density,adjacent_refs,anaphoric_refs,adj_arg_ovl,arg_ovl,adj_stem_ovl,stem_ovl,adj_cw_ovl,lsa_adj_mean,lsa_adj_std,lsa_all_mean,lsa_all_std,lsa_paragraph_mean,lsa_paragraph_std,lsa_givenness_mean,lsa_givenness_std,lsa_span_mean,lsa_span_std,negative_words,positive_words,ratio_function_to_content_words,grade,index_text
0.02963,0.0037,0.55926,82.33167,0.44074,1.22727,2.3245,10.0,0.25556,22,27,270,0.14444,0.27037,0.05556,0.04815,0.0037,0.0,0.0037,161668.42384,4.2676,4.16408,34197.51852,2.67556,2.63993,2.70119,2.69011,5.26016,5.20383,0.43284,12.01351,628.4846,0.07164,0.6731,0.08148,0.00741,0.04815,0.0,0.01111,0.0,0.01481,0.00741,0.00741,0.5,1.0,1.68852,11.87302,1.65334,6.16667,16.96296,0.8189,1.26891,0.57692,2.0,0.96154,0.54131,0.96154,0.43305,0.96154,0.73507,0.11022,0.70533,0.08578,0.81107,0.0539,0.82516,0.07389,0.89,0.06659,0.19868,0.33775,0.78808,"[3, 1, 5, 3]",185
0.03846,0.06154,0.50769,96.76813,0.49231,1.06667,2.13636,8.125,0.22308,15,16,130,0.13846,0.18462,0.13077,0.1,0.0,0.0,0.03077,628271.28788,4.63162,4.55014,4018.9375,2.80012,2.599,2.76106,2.57731,5.67292,5.58356,0.45455,11.1867,704.64778,0.09452,0.55742,0.18462,0.0,0.10769,0.0,0.06154,0.0,0.04615,0.0,0.02308,3.25,3.0,1.38462,9.09091,1.27895,5.5625,14.4375,0.8783,1.03125,0.26667,1.13333,0.33333,0.46667,0.33333,0.30833,0.33333,0.65306,0.16055,0.61951,0.0,0.69358,0.1169,0.75047,0.14973,0.8137,0.13507,0.31818,0.45455,0.9697,"[3, 1, 4, 2]",186
0.00985,0.03941,0.51724,90.46389,0.48276,1.18182,2.20952,7.80769,0.24138,22,26,203,0.17241,0.2266,0.08374,0.07389,0.0,0.0,0.00985,175363.3619,4.30013,4.33784,7245.96,2.39296,2.54377,2.92372,3.04388,5.49469,5.501,0.40909,11.22588,825.10464,0.08865,0.6775,0.13793,0.00493,0.07389,0.0,0.05419,0.00493,0.04433,0.0,0.00493,6.0,3.14286,1.875,12.11628,1.39907,5.82692,14.11538,1.10401,1.07143,0.4,1.2,0.48,0.23077,0.24,0.13231,0.16,0.57547,0.27879,0.52834,0.1631,0.68782,0.20675,0.71181,0.23779,0.80428,0.19607,0.11429,0.38095,0.93333,"[3, 3, 4, 3]",187
0.09649,0.00877,0.57018,80.76767,0.42982,1.0,2.3,9.12,0.27632,25,25,228,0.11842,0.1886,0.08333,0.08333,0.0,0.0,0.0,62098.31538,3.68928,3.751,576.16,1.2338,1.14652,1.5338,1.5338,4.98396,5.05037,0.74194,12.18093,682.56009,0.02566,0.61225,0.15789,0.0,0.08333,0.0,0.07456,0.0,0.05702,0.0,0.0,1.46667,3.5,2.57447,12.25,1.44194,6.24,15.32,0.79548,1.32653,0.125,0.16667,0.25,0.25,0.375,0.34,0.29167,0.68498,0.12895,0.62789,0.0,0.68498,0.12895,0.76514,0.11365,0.87288,0.11155,0.2,0.4,0.75385,"[3, 3, 4, 3]",188
0.06667,0.00784,0.64314,86.21522,0.35686,1.14815,2.2439,8.22581,0.45098,27,31,255,0.03529,0.11765,0.10588,0.10588,0.0,0.0,0.0,355762.5,2.33312,2.83854,23827.93548,0.70481,0.51306,0.90394,0.6609,3.81427,4.14169,0.58333,11.61005,842.28906,0.0,0.66013,0.12549,0.0,0.10588,0.0,0.01961,0.0,0.0,0.0,0.0,1.66667,2.5,1.82143,7.57143,1.43803,5.1129,14.25806,1.16403,1.8022,0.0,0.0,0.3,0.23871,0.46667,0.26882,0.4,0.44314,0.26729,0.43221,0.11561,0.54773,0.22244,0.6264,0.25828,0.73421,0.23207,0.15244,0.22561,0.55488,"[2, 1, 4, 2]",189
0.0431,0.07759,0.59483,76.16153,0.40517,1.0,2.46377,7.73333,0.27586,15,15,116,0.12069,0.19828,0.06034,0.06034,0.0,0.0,0.0,182124.01449,4.1069,4.16783,938.73333,1.76053,1.76053,1.93213,1.93213,5.15408,5.19306,0.47059,10.34679,611.07956,0.01,0.69824,0.12069,0.01724,0.06034,0.00862,0.02586,0.01724,0.01724,0.0,0.00862,3.4,5.0,1.56,10.94737,1.36684,5.5,12.93333,0.87919,1.46809,0.07143,0.14286,0.21429,0.2381,0.28571,0.29524,0.28571,0.67642,0.1338,0.64941,0.0,0.67642,0.1338,0.76904,0.14416,0.83676,0.11727,0.2029,0.73913,0.68116,"[4, 1, 5, 4]",190
0.12941,0.0,0.67059,74.436,0.32941,1.0,2.29825,7.08333,0.25882,12,12,85,0.14118,0.28235,0.07059,0.07059,0.0,0.0,0.0,42728.22807,3.87147,4.03914,2243.66667,2.69842,2.69842,3.06983,3.06983,4.76438,4.82622,0.31579,9.47375,1329.15526,0.05882,0.72941,0.12941,0.0,0.08235,0.0,0.02353,0.0,0.02353,0.0,0.03529,1.77778,0.0,1.0,12.14286,1.44357,5.33333,10.25,0.76665,2.03571,0.0,0.27273,0.09091,0.31818,0.09091,0.16667,0.09091,0.65126,0.13113,0.5875,0.0,0.65126,0.13113,0.70062,0.11125,0.79442,0.12727,0.19298,0.45614,0.49123,"[3, 3, 4, 3]",191
0.03846,0.04808,0.54808,85.23942,0.45192,1.0,2.33333,6.5,0.22115,16,16,104,0.13462,0.24038,0.04808,0.03846,0.0,0.0,0.0,308556.47368,4.76163,4.83326,7632.25,3.25306,2.97069,3.50388,3.49125,5.54818,5.65173,0.61905,10.6968,793.36645,0.05,0.568,0.10577,0.04808,0.03846,0.0,0.01923,0.0,0.01923,0.0,0.0,3.0,2.5,2.13636,8.95455,1.18715,5.71875,8.0,0.76866,1.21277,0.13333,0.53333,0.33333,0.20833,0.66667,0.5,0.6,0.74624,0.11591,0.70599,0.0,0.74624,0.11591,0.81045,0.10677,0.84571,0.11004,0.15789,0.35088,0.82456,"[3, 2, 3, 3]",192
0.02424,0.06061,0.57576,85.50364,0.42424,1.0,2.30526,7.85714,0.26667,21,21,165,0.13333,0.22424,0.10909,0.08485,0.0,0.0,0.02424,287339.85263,4.07675,4.144,18613.80952,1.84019,1.81667,2.3949,2.379,5.16204,5.18166,0.42308,11.21216,624.92729,0.0453,0.68924,0.12727,0.0,0.08485,0.0,0.01212,0.0,0.01212,0.01818,0.01212,6.0,3.1,2.05263,10.42308,1.6574,6.28571,13.52381,0.80821,1.35714,0.1,0.7,0.35,0.36667,0.35,0.25238,0.3,0.70165,0.13727,0.68057,0.0,0.70165,0.13727,0.79622,0.12272,0.84847,0.12954,0.12632,0.4,0.73684,"[3, 3, 4, 3]",193
0.04118,0.07647,0.60588,84.77533,0.39412,1.06667,2.13592,10.625,0.31176,15,16,170,0.14706,0.17647,0.06471,0.02941,0.01765,0.0,0.01765,310805.8835,4.13478,4.40097,12887.9375,1.61137,1.61137,2.34988,2.34988,5.0946,5.26691,0.34615,11.73674,618.7697,0.05225,0.53606,0.08824,0.00588,0.02941,0.0,0.04706,0.00588,0.04706,0.0,0.00588,5.25,4.15385,2.14634,13.0,1.51213,5.8125,19.9375,0.95868,1.53731,0.4,1.4,1.6,1.15833,1.6,1.24167,1.6,0.75973,0.16912,0.73146,0.0,0.77327,0.16975,0.8308,0.13409,0.86599,0.12989,0.25243,0.26214,0.65049,"[3, 3, 4, 3]",194
0.03125,0.0875,0.60625,75.254,0.39375,1.13636,2.47423,6.4,0.2625,22,25,160,0.13125,0.225,0.0875,0.04375,0.0125,0.0,0.025,683287.63918,4.2893,4.45962,7018.24,2.53524,2.53524,2.83008,2.83008,5.28973,5.38999,0.35294,11.40045,631.84773,0.00131,0.58279,0.1125,0.0,0.04375,0.0,0.0625,0.0,0.04375,0.0,0.00625,0.0,2.69231,2.13158,13.89655,1.38989,5.94,9.4,0.78478,1.53968,0.0,0.08333,0.29167,0.22667,0.41667,0.30333,0.29167,0.6618,0.15416,0.66775,0.15323,0.73123,0.12864,0.79968,0.10539,0.87767,0.07599,0.34021,0.17526,0.64948,"[4, 4, 4, 5]",195
0.01852,0.08148,0.59259,82.76406,0.40741,1.91667,2.25,5.86957,0.28148,24,46,270,0.12593,0.21111,0.05926,0.02963,0.0,0.0037,0.01852,279638.08125,4.19982,4.25973,29178.73333,2.69473,2.70928,2.9206,2.98183,5.10189,5.11421,0.18605,11.45597,734.17651,0.04801,0.72485,0.12222,0.00741,0.03704,0.0,0.06296,0.0,0.06667,0.0,0.02593,7.0,2.71429,1.8,11.77083,1.65728,6.21739,8.97826,0.9873,1.45455,0.0,0.06667,0.13333,0.11304,0.2,0.15072,0.17778,0.66019,0.15801,0.64707,0.16363,0.83888,0.05339,0.78471,0.12657,0.88296,0.10408,0.125,0.2875,0.6875,"[3, 3, 4, 3]",196
0.04528,0.09811,0.57736,97.77709,0.42264,1.40741,2.01961,6.97368,0.20377,27,38,265,0.22264,0.23019,0.04151,0.02642,0.0,0.0,0.01887,573288.69281,4.39477,4.50413,30853.27027,2.81103,2.85913,3.22651,3.30095,5.18327,5.22539,0.11538,12.58484,605.81147,0.11958,0.65295,0.12075,0.00377,0.03774,0.0,0.0566,0.00377,0.04528,0.0,0.03396,3.875,2.63636,1.84783,12.83051,1.35545,5.98684,10.18421,0.87037,1.36607,0.02703,0.21622,0.64865,0.62447,0.35135,0.26316,0.32432,0.68814,0.16655,0.68344,0.1402,0.75941,0.17963,0.8087,0.1358,0.90434,0.10769,0.16993,0.24837,0.73203,"[3, 3, 4, 3]",197
0.03743,0.10695,0.6738,96.1564,0.3262,1.26316,1.92857,7.79167,0.25668,19,24,187,0.17112,0.27273,0.04813,0.03743,0.0,0.0,0.00535,403501.44444,4.60448,4.63598,26088.69565,2.65283,2.49139,3.25778,3.1267,5.17325,5.16145,0.54348,11.00034,777.93364,0.05898,0.66364,0.09626,0.0,0.04278,0.0107,0.03209,0.0107,0.03743,0.0,0.03209,9.8,2.63158,1.75,11.91304,1.52783,6.85417,14.125,0.0,2.06557,0.0,0.0,0.65217,0.25362,0.82609,0.35507,0.78261,0.70413,0.24468,0.65247,0.36602,0.79076,0.11439,0.78347,0.19666,0.83691,0.21213,0.13492,0.3254,0.48413,"[3, 3, 4, 3]",198
0.0049,0.07353,0.51471,82.67735,0.48529,1.0,2.34286,14.57143,0.2598,14,14,204,0.15686,0.17647,0.06863,0.05882,0.0,0.0,0.0049,198796.35238,4.29202,4.22568,4231.92308,2.38977,2.68436,2.15308,2.44486,5.44962,5.42983,0.29032,11.98183,686.09602,0.09057,0.60352,0.14216,0.01961,0.05882,0.0,0.05882,0.0,0.05392,0.0,0.01471,9.0,2.0,1.54348,11.6,1.67882,6.46429,38.42857,0.77203,1.06061,0.53846,1.84615,2.15385,1.49451,2.46154,1.13187,2.07692,0.81404,0.10939,0.7744,0.0,0.81404,0.10939,0.85675,0.10972,0.88232,0.11373,0.22857,0.2,0.94286,"[3, 1, 4, 3]",199
0.03103,0.05172,0.59655,73.8204,0.40345,1.57143,2.40462,6.59091,0.28966,28,44,290,0.16552,0.22414,0.05172,0.04138,0.00345,0.0,0.0069,338923.45087,3.98399,4.28063,11214.13953,1.94249,2.03598,2.54144,2.63577,5.03799,5.24009,0.50847,12.28994,662.95331,0.05728,0.6678,0.13448,0.0,0.05172,0.0,0.06207,0.0,0.06552,0.0,0.02414,1.6,2.76923,2.07246,11.69643,1.3082,5.80682,9.84091,0.98774,1.47863,0.13953,0.60465,0.30233,0.21459,0.27907,0.14905,0.2093,0.58656,0.25844,0.57504,0.2526,0.80402,0.09478,0.74464,0.22319,0.8454,0.19602,0.09827,0.55491,0.6763,"[4, 3, 4, 3]",200
0.04091,0.08864,0.56591,83.03516,0.43409,1.09677,2.17269,12.94118,0.19318,31,34,440,0.15909,0.24318,0.07045,0.03409,0.0,0.0,0.02727,463535.84739,4.60722,4.50127,8736.35294,2.06168,2.06168,2.29868,2.29868,5.39879,5.30533,0.4,12.46518,714.07553,0.06367,0.72592,0.10909,0.025,0.03636,0.0,0.03864,0.00682,0.03182,0.00455,0.00455,3.82353,2.81818,2.52055,10.60825,1.72846,6.45588,23.97059,0.72407,1.30366,0.18182,0.57576,0.78788,0.54545,0.81818,0.5098,0.60606,0.81857,0.13158,0.79573,0.1438,0.85742,0.08028,0.88165,0.11424,0.90814,0.11398,0.19679,0.44578,0.76707,"[3, 3, 5, 3]",201
0.02674,0.04813,0.56684,86.88085,0.43316,1.03704,2.34906,6.67857,0.30481,27,28,187,0.04813,0.18717,0.04813,0.04278,0.0,0.0,0.00535,322346.88679,4.14293,4.15388,19195.35714,2.72746,2.72746,2.50075,2.50075,5.37802,5.39261,0.0,11.94925,535.92161,0.0,0.61648,0.13369,0.00535,0.04278,0.00535,0.05348,0.00535,0.05348,0.0,0.02674,8.5,2.875,2.52273,11.07143,1.25647,5.53571,8.57143,0.85444,1.30864,0.0,0.0,0.22222,0.15873,0.25926,0.19048,0.18519,0.6783,0.15507,0.6646,0.0,0.6862,0.15988,0.79207,0.12057,0.87236,0.10149,0.08491,0.15094,0.76415,"[3, 1, 5, 3]",202
0.02488,0.04975,0.55721,85.68074,0.44279,1.06897,2.40179,6.48387,0.29851,29,31,201,0.05473,0.18408,0.04975,0.04478,0.0,0.0,0.00498,311373.02679,4.15625,4.15172,17323.80645,2.65842,2.65842,2.42639,2.42639,5.41869,5.43451,0.0,12.14972,566.94057,0.0,0.60824,0.13433,0.00498,0.04478,0.00498,0.04975,0.00498,0.05473,0.0,0.02985,8.5,3.11111,2.52174,11.06897,1.30381,5.37097,8.3871,0.84041,1.25843,0.0,0.0,0.2,0.14194,0.23333,0.16774,0.16667,0.65876,0.16475,0.64356,0.02333,0.66969,0.17161,0.78056,0.12415,0.86579,0.10249,0.09821,0.16071,0.79464,"[3, 1, 4, 3]",203
0.09434,0.04717,0.64151,90.81894,0.35849,1.07143,2.10294,7.06667,0.31132,14,15,106,0.10377,0.18868,0.04717,0.04717,0.0,0.0,0.0,269178.02941,4.55475,4.5939,32314.06667,2.96093,2.8826,3.28013,3.26607,5.2637,5.28826,0.1,10.22227,688.60399,0.01571,0.65143,0.07547,0.0,0.04717,0.0,0.01887,0.0,0.01887,0.0,0.00943,2.0,3.4,2.35484,13.25,1.25384,5.23333,10.0,0.9375,1.78947,0.0,0.0,0.21429,0.17143,0.42857,0.40952,0.21429,0.59487,0.27526,0.58229,0.0,0.69965,0.13587,0.72171,0.23796,0.78843,0.25684,0.10294,0.35294,0.55882,"[3, 1, 4, 3]",204
0.05825,0.08738,0.61165,89.02217,0.38835,1.0,2.11111,9.36364,0.21359,11,11,103,0.08738,0.25243,0.09709,0.07767,0.0,0.0,0.00971,204899.47619,4.64702,4.50592,9452.36364,2.979,2.979,3.02427,3.02427,5.48398,5.37713,0.0,10.19263,664.23628,0.03,0.6375,0.18447,0.00971,0.08738,0.0,0.09709,0.0,0.09709,0.0,0.00971,6.2,2.11111,3.47619,14.30435,1.37824,5.90909,17.09091,0.70334,1.575,0.0,0.0,0.3,0.29091,1.0,0.81818,0.8,0.75193,0.1607,0.73513,0.0,0.75193,0.1607,0.81137,0.17101,0.84141,0.17993,0.19048,0.25397,0.63492,"[3, 3, 4, 3]",205
0.01351,0.02703,0.59459,91.66773,0.40541,1.2,2.18182,6.16667,0.33784,10,12,74,0.04054,0.21622,0.09459,0.09459,0.0,0.0,0.0,41879.0,3.50332,3.87736,1651.0,2.02375,2.02375,2.97742,2.97742,4.91942,5.15976,0.73333,10.11444,730.69967,0.02703,0.58108,0.16216,0.0,0.10811,0.01351,0.02703,0.01351,0.04054,0.0,0.04054,5.0,5.0,0.53333,7.93333,1.41109,4.875,9.58333,0.95025,1.46667,0.0,0.45455,0.27273,0.33333,0.36364,0.36364,0.36364,0.64639,0.18849,0.62332,0.08933,0.69147,0.16811,0.71717,0.19576,0.75825,0.20562,0.06818,0.20455,0.68182,"[3, 1, 4, 3]",206
0.07547,0.0283,0.57547,82.83781,0.42453,1.0,2.36066,7.06667,0.21698,15,15,106,0.09434,0.25472,0.11321,0.10377,0.0,0.0,0.00943,107090.86885,3.49134,3.47351,107.26667,0.92847,0.92847,1.41213,1.41213,4.87191,4.84525,0.63158,10.52809,554.75769,0.03,0.60857,0.16038,0.00943,0.10377,0.0,0.0283,0.0,0.03774,0.0,0.01887,0.85714,2.0,2.31579,13.6,1.35608,5.7,9.93333,0.86476,1.35556,0.0,0.07143,0.21429,0.13333,0.35714,0.2,0.35714,0.62786,0.13412,0.60722,0.0,0.62786,0.13412,0.73512,0.12983,0.78932,0.12845,0.13115,0.19672,0.7377,"[3, 2, 4, 3]",207
0.04908,0.06135,0.60736,79.24527,0.39264,1.0,2.24242,9.58824,0.25767,17,17,163,0.11043,0.23926,0.07975,0.07362,0.0,0.0,0.00613,829796.50505,4.07023,4.33669,11734.70588,1.62853,1.62853,2.29612,2.29612,5.11275,5.26248,0.30303,11.24463,805.23629,0.09437,0.62375,0.12883,0.00613,0.07975,0.0,0.02454,0.0,0.03681,0.0,0.02454,4.0,2.125,2.26316,11.77143,1.47336,5.79412,18.17647,0.97393,1.54688,0.9375,3.625,0.9375,0.77206,0.875,0.54412,0.75,0.77224,0.10566,0.70224,0.0,0.77224,0.10566,0.81732,0.09814,0.86742,0.09711,0.19192,0.35354,0.64646,"[3, 3, 4, 3]",208
0.02299,0.02299,0.54023,82.86766,0.45977,1.0,2.46809,5.4375,0.27586,16,16,87,0.13793,0.21839,0.0,0.0,0.0,0.0,0.0,109949.6383,3.81045,3.79328,24403.0625,2.005,1.95031,2.30969,2.28369,5.18186,5.20766,0.25,9.64431,985.92229,0.02299,0.70115,0.04598,0.0,0.0,0.0,0.03448,0.0,0.01149,0.0,0.01149,0.0,2.0,1.8125,14.35294,1.00097,5.5,6.4375,0.94354,1.175,0.13333,0.33333,0.2,0.09167,0.06667,0.09167,0.06667,0.4985,0.25868,0.4934,0.0,0.4985,0.25868,0.65425,0.25161,0.70091,0.23505,0.04255,0.19149,0.85106,"[4, 1, 3, 3]",209
0.0878,0.06341,0.60488,79.72386,0.39512,1.08333,2.16129,15.76923,0.23902,12,13,205,0.17073,0.21463,0.07805,0.05854,0.0,0.0,0.01951,265040.1371,3.50919,3.62315,0.0,0.11246,0.11246,0.20338,0.20338,4.65031,4.6827,0.06897,10.95153,863.50806,0.05915,0.71557,0.10732,0.00976,0.05854,0.0,0.02927,0.0,0.02927,0.0,0.00976,2.875,3.15385,1.02941,14.32258,1.97668,6.84615,32.0,0.84343,1.53086,1.0,4.0,1.75,1.29487,1.16667,0.66667,1.0,0.7865,0.12639,0.76532,0.0,0.83583,0.06192,0.84498,0.09902,0.86629,0.09877,0.16129,0.33871,0.65323,"[2, 1, 5, 2]",210
0.04032,0.08871,0.58065,87.00991,0.41935,1.0,2.13889,9.53846,0.30645,13,13,124,0.16935,0.14516,0.04032,0.04032,0.0,0.0,0.0,761549.25,4.09896,4.36379,1789.30769,1.87415,1.78669,2.40346,2.40346,5.11878,5.24915,0.30769,10.92752,563.61353,0.08,0.6172,0.1371,0.0,0.04839,0.0,0.04839,0.0,0.06452,0.0,0.04032,4.4,3.90909,1.91176,13.625,1.49701,6.26923,15.92308,0.86839,1.38462,0.16667,1.16667,0.5,0.4359,0.33333,0.42308,0.33333,0.76446,0.11882,0.72552,0.0,0.76446,0.11882,0.81977,0.12996,0.85589,0.13978,0.20833,0.25,0.72222,"[3, 3, 4, 3]",211
0.02326,0.09302,0.67442,65.01751,0.32558,1.0,2.41379,9.55556,0.38372,9,9,86,0.0814,0.17442,0.06977,0.05814,0.0,0.0,0.01163,734587.18966,3.63552,4.32336,401.44444,1.32044,1.32044,2.001,2.001,4.69074,5.14077,0.22222,9.58789,983.37005,0.05814,0.7093,0.13953,0.0,0.0814,0.0,0.05814,0.0,0.05814,0.0,0.01163,0.0,2.42857,2.37037,8.38462,1.59428,5.55556,16.22222,1.03021,2.07143,0.5,1.5,0.5,0.41667,0.5,0.41667,0.5,0.70415,0.15778,0.6754,0.0,0.70415,0.15778,0.77005,0.17577,0.79315,0.18398,0.12069,0.5,0.48276,"[3, 3, 4, 3]",212
0.04294,0.10429,0.58896,70.55772,0.41104,1.1,2.54167,7.40909,0.21472,20,22,163,0.12883,0.22699,0.06748,0.03681,0.00613,0.0,0.0184,289583.28125,4.42997,4.39879,132096.45455,2.73236,2.706,3.0005,3.0005,5.3278,5.31948,0.42424,10.83223,737.39587,0.06109,0.70875,0.1411,0.0184,0.05521,0.0,0.06135,0.0,0.06748,0.0,0.02454,6.16667,2.8,3.46667,9.35294,1.32036,6.15909,12.0,0.91686,1.43284,0.04762,0.52381,0.2381,0.20779,0.33333,0.24242,0.28571,0.68664,0.24183,0.61703,0.15827,0.72473,0.24164,0.76746,0.25626,0.81867,0.23679,0.44792,0.80208,0.69792,"[4, 5, 4, 5]",213
0.04819,0.07229,0.61847,72.12481,0.38153,1.42308,2.42208,6.72973,0.27309,26,37,249,0.16867,0.2249,0.06024,0.05221,0.0,0.0,0.00803,272356.34416,3.95982,4.2442,23381.78378,1.76143,1.76143,2.59284,2.59284,4.9348,5.08859,0.45652,11.29647,897.03873,0.06487,0.72147,0.14859,0.00402,0.06024,0.0,0.07229,0.0,0.05622,0.0,0.01205,2.33333,2.57143,1.85185,8.55102,1.39397,5.64865,9.37838,0.88442,1.62105,0.16667,0.88889,0.22222,0.17718,0.25,0.17267,0.25,0.64986,0.21864,0.62285,0.23613,0.75184,0.15894,0.77193,0.18912,0.87384,0.14304,0.21429,0.38312,0.61688,"[4, 3, 4, 4]",214
0.01333,0.04667,0.50667,90.98312,0.49333,1.0625,2.27632,8.82353,0.24,16,17,150,0.12667,0.20667,0.12,0.10667,0.0,0.0,0.00667,692374.40789,4.32232,4.23114,10236.58824,2.82394,2.09341,2.62753,1.96518,5.24795,5.17981,0.17241,10.67282,974.0599,0.06,0.67471,0.19333,0.02667,0.11333,0.00667,0.03333,0.01333,0.04667,0.00667,0.00667,7.5,4.5,2.36667,13.92857,1.33069,6.20588,15.0,0.77607,1.02703,0.0,0.5625,0.25,0.27206,0.375,0.19853,0.3125,0.67238,0.15943,0.63863,0.0,0.7106,0.12903,0.76716,0.14301,0.82991,0.14139,0.26316,0.32895,0.97368,"[3, 2, 4, 3]",215
0.04667,0.04,0.55333,76.66255,0.44667,1.0,2.45783,6.81818,0.2,22,22,150,0.14667,0.26667,0.03333,0.03333,0.0,0.0,0.0,171073.93976,4.19686,3.93387,17514.04545,2.47482,2.47482,2.20091,2.18714,5.25293,5.10539,0.52941,10.90422,645.57374,0.03137,0.65216,0.12667,0.00667,0.04,0.0,0.03333,0.0,0.03333,0.00667,0.04667,4.5,4.66667,3.79167,11.24242,1.38039,5.40909,9.63636,0.77864,1.23881,0.0,0.0,0.28571,0.16017,0.2381,0.19913,0.19048,0.66962,0.15427,0.64597,0.0,0.66962,0.15427,0.76709,0.14826,0.85397,0.14852,0.16867,0.26506,0.80723,"[3, 3, 5, 3]",216
0.025,0.1125,0.60417,88.68529,0.39583,1.61905,2.08966,7.05882,0.25,21,34,240,0.20417,0.21667,0.05417,0.0125,0.0,0.0,0.03333,322034.94483,3.90135,3.9561,27018.36364,1.7537,1.83488,1.9133,1.99841,4.81863,4.8278,0.34884,11.50333,708.77401,0.10128,0.72418,0.0875,0.00833,0.01667,0.00417,0.03333,0.00417,0.04583,0.0,0.03333,0.0,2.0,1.52778,12.27273,1.44539,5.88235,11.05882,0.96448,1.52632,0.09091,0.42424,0.39394,0.21212,0.24242,0.24599,0.18182,0.66546,0.17048,0.64154,0.1139,0.76583,0.17705,0.77665,0.15924,0.85794,0.14493,0.14483,0.1931,0.65517,"[3, 2, 3, 2]",217
0.02143,0.05,0.52143,92.42618,0.47857,1.13333,2.24658,8.23529,0.2,15,17,140,0.11429,0.25,0.09286,0.08571,0.0,0.0,0.00714,576094.08219,3.99467,3.85495,4307.94118,2.02871,1.47882,2.04271,2.04271,5.18727,5.19483,0.96875,10.79238,721.09902,0.03341,0.65902,0.15714,0.0,0.09286,0.0,0.03571,0.0,0.03571,0.0,0.03571,5.0,2.33333,1.27273,10.96552,1.34937,5.82353,12.05882,0.93977,1.08955,0.0625,0.0625,0.1875,0.18382,0.3125,0.19853,0.3125,0.67764,0.14289,0.64706,0.09415,0.7072,0.14651,0.76324,0.13336,0.82248,0.12905,0.30137,0.35616,0.91781,"[3, 3, 5, 3]",218
0.01266,0.06962,0.58228,84.84897,0.41772,1.3125,2.27174,7.52381,0.26582,16,21,158,0.10759,0.23418,0.0443,0.01266,0.0,0.0,0.02532,278838.53261,4.3804,4.3457,5142.85,2.46545,2.59643,2.6928,2.92233,5.33025,5.28841,0.45161,10.76027,828.72459,0.03424,0.70237,0.13924,0.03797,0.01899,0.0,0.07595,0.00633,0.06962,0.0,0.01266,9.0,1.5,1.88889,10.64516,1.28734,5.57143,10.95238,1.3204,1.39394,0.1,0.3,0.3,0.20476,0.5,0.40476,0.35,0.60844,0.26618,0.59413,0.27147,0.76987,0.187,0.74574,0.25473,0.80554,0.2558,0.1413,0.36957,0.71739,"[3, 3, 4, 3]",219
0.03158,0.05263,0.57895,67.76506,0.42105,1.44444,2.6,7.30769,0.23158,9,13,95,0.17895,0.26316,0.07368,0.07368,0.0,0.0,0.0,91141.4,3.85369,3.59395,727.92308,2.24377,2.24377,2.12262,2.12262,5.06197,4.84798,1.42857,10.28124,764.71979,0.11579,0.61053,0.14737,0.0,0.07368,0.0,0.03158,0.0,0.07368,0.0,0.04211,5.0,4.4,1.52941,9.21739,1.63315,6.38462,14.53846,0.76602,1.375,0.16667,0.66667,0.16667,0.28205,1.41667,1.33333,0.33333,0.64685,0.16075,0.6401,0.18334,0.79426,0.11553,0.75696,0.15027,0.79741,0.1582,0.09091,0.38182,0.72727,"[3, 3, 4, 3]",220
0.02857,0.02857,0.55714,73.68976,0.44286,1.15385,2.53846,4.66667,0.24286,13,15,70,0.14286,0.25714,0.08571,0.08571,0.0,0.0,0.0,253539.66667,4.3741,4.12356,8672.33333,3.71967,3.6624,3.27293,3.27293,5.22104,5.0451,0.66667,9.08505,889.00178,0.05714,0.75714,0.15714,0.0,0.08571,0.0,0.04286,0.0,0.01429,0.0,0.02857,2.0,5.5,2.41176,9.94118,1.05333,4.86667,4.93333,0.79253,1.25806,0.07143,0.28571,0.21429,0.06667,0.14286,0.07619,0.07143,0.71689,0.10173,0.61907,0.02635,0.72363,0.08584,0.75674,0.09552,0.81701,0.09903,0.05128,0.5641,0.79487,"[3, 2, 4, 3]",221
