adjective_ratio,adverbs,content_words,flesch,function_words,sentences_per_paragraph,syllables_per_content_word,words_per_sentence,noun_ratio,paragraphs,sentences,words,pronoun_ratio,verbs,logic_operators,and_ratio,if_ratio,or_ratio,negation_ratio,cw_freq,cw_freq_brwac,cw_freq_bra,min_cw_freq,min_cw_freq_brwac,min_freq_brwac,min_cw_freq_bra,min_freq_bra,freq_brwac,freq_bra,hypernyms_verbs,brunet,honore,personal_pronouns,ttr,conn_ratio,add_neg_conn_ratio,add_pos_conn_ratio,cau_neg_conn_ratio,cau_pos_conn_ratio,log_neg_conn_ratio,log_pos_conn_ratio,tmp_neg_conn_ratio,tmp_pos_conn_ratio,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,yngve,frazier,dep_distance,cross_entropy,content_density,adjacent_refs,anaphoric_refs,adj_arg_ovl,arg_ovl,adj_stem_ovl,stem_ovl,adj_cw_ovl,lsa_adj_mean,lsa_adj_std,lsa_all_mean,lsa_all_std,lsa_paragraph_mean,lsa_paragraph_std,lsa_givenness_mean,lsa_givenness_std,lsa_span_mean,lsa_span_std,negative_words,positive_words,ratio_function_to_content_words,grade,index_text
0.02,0.04,0.51,86.40433,0.49,1.0,2.35294,6.66667,0.26,15,15,100,0.17,0.19,0.03,0.03,0.0,0.0,0.0,255707.66667,4.1529,4.09222,3789.6,2.49713,2.17913,2.54033,2.54033,5.20969,5.22045,0.47059,9.87494,920.0,0.07,0.69,0.05,0.0,0.03,0.0,0.01,0.0,0.02,0.0,0.01,1.0,2.5,2.2381,12.26667,1.14341,5.43333,8.33333,0.78426,1.04082,0.21429,1.14286,0.21429,0.25714,0.0,0.07619,0.0,0.63685,0.14226,0.61981,0.0,0.63685,0.14226,0.75216,0.12701,0.78384,0.1346,0.11765,0.4902,0.96078,"[4, 3, 3, 3]",317
0.0082,0.02459,0.4918,90.61858,0.5082,1.0,2.33333,7.625,0.29508,16,16,122,0.18033,0.16393,0.09836,0.09836,0.0,0.0,0.0,270379.53333,3.65497,4.03507,5544.375,2.11694,1.89381,2.61912,2.61912,5.20852,5.46813,0.41176,11.44959,509.0718,0.05,0.53435,0.13934,0.0,0.09836,0.0,0.01639,0.0,0.03279,0.0,0.02459,0.0,5.0,1.77778,11.57895,1.38109,6.125,12.9375,0.82621,0.96774,0.2,1.13333,0.66667,0.425,0.33333,0.34167,0.33333,0.72624,0.09792,0.72074,0.0,0.72624,0.09792,0.81243,0.08937,0.87779,0.10615,0.16667,0.08333,1.03333,"[3, 3, 4, 3]",318
0.04142,0.05325,0.51479,82.35038,0.48521,1.1,2.33333,7.68182,0.1716,20,22,169,0.18935,0.24852,0.07101,0.05917,0.0,0.0,0.01183,200250.4023,4.56741,4.43934,7973.31818,3.09782,3.04245,3.19568,3.19568,5.56331,5.4702,0.61538,11.38929,732.01992,0.06614,0.68129,0.13018,0.02367,0.07101,0.0,0.02367,0.0,0.02959,0.0,0.02367,7.33333,3.0,2.20833,10.28947,1.63935,5.52273,14.68182,0.73512,1.06098,0.38095,1.57143,0.28571,0.32035,0.2381,0.25974,0.14286,0.72883,0.20654,0.72093,0.02255,0.73263,0.21109,0.83333,0.17095,0.89035,0.08434,0.14943,0.49425,0.94253,"[4, 3, 4, 4]",319
0.00787,0.07087,0.52756,92.0366,0.47244,1.21429,2.08209,7.47059,0.19291,28,34,254,0.16929,0.25591,0.06693,0.03937,0.00787,0.0,0.01575,315763.11194,4.45591,4.33759,4567.16129,2.33571,2.64132,2.41281,2.69944,5.47531,5.38489,0.39286,12.95203,525.13716,0.07439,0.60142,0.15748,0.0,0.03937,0.0,0.07087,0.0,0.06693,0.0,0.05512,1.5,2.88235,2.65789,12.23214,1.43035,5.83824,11.08824,0.7774,1.11667,0.12121,0.60606,0.30303,0.27451,0.30303,0.2549,0.21212,0.75722,0.13808,0.73682,0.11136,0.80692,0.1423,0.84577,0.13232,0.90865,0.13872,0.22388,0.35075,0.89552,"[3, 3, 5, 4]",320
0.06383,0.05674,0.60284,96.82,0.39716,1.10526,1.97647,6.71429,0.29787,19,21,141,0.14894,0.1844,0.04965,0.04965,0.0,0.0,0.0,100581.47059,3.81432,4.07848,5144.80952,1.74767,1.67805,2.14981,2.14981,4.93448,5.10098,0.54545,12.23961,475.89852,0.10048,0.43762,0.16312,0.0,0.04965,0.0,0.10638,0.0,0.11348,0.0,0.00709,2.4,2.375,1.84848,11.82609,1.16973,5.38095,10.14286,1.12139,1.51786,0.15,1.0,0.55,0.27143,0.6,0.45714,0.5,0.66634,0.19749,0.6351,0.14632,0.71852,0.18482,0.77027,0.21655,0.83066,0.21464,0.04706,0.12941,0.65882,"[2, 3, 5, 3]",321
0.0411,0.10959,0.67123,90.84398,0.32877,1.0,2.10204,6.08333,0.19178,12,12,73,0.06849,0.32877,0.10959,0.05479,0.0137,0.0,0.0411,474300.59184,4.50135,4.45227,3821.0,2.62367,2.55917,2.53217,2.53217,5.24937,5.23701,0.0,9.41793,730.99589,0.05479,0.69863,0.12329,0.0,0.05479,0.0,0.05479,0.0,0.0411,0.0,0.0137,0.0,2.375,1.53846,13.45455,1.13413,5.66667,7.0,0.80649,2.04167,0.0,0.0,0.18182,0.12121,0.63636,0.36364,0.45455,0.73879,0.09476,0.69536,0.0,0.73879,0.09476,0.78379,0.09877,0.81683,0.10971,0.22449,0.32653,0.4898,"[3, 4, 3, 4]",322
0.05109,0.0219,0.60584,77.01943,0.39416,1.15789,2.38554,6.22727,0.26277,19,22,137,0.15328,0.27007,0.0146,0.0146,0.0,0.0,0.0,165042.84337,4.30239,4.29792,3720.61905,3.01581,3.17023,3.2781,3.41645,5.20843,5.23571,0.44118,10.22528,803.40693,0.00395,0.72526,0.09489,0.0,0.0146,0.0,0.05839,0.0,0.0146,0.0,0.0219,2.5,0.5,2.02941,11.10345,1.204,5.77273,7.77273,0.90345,1.53704,0.04762,0.19048,0.0,0.08225,0.04762,0.14719,0.0,0.60738,0.23415,0.5803,0.23785,0.73133,0.12233,0.73548,0.22971,0.80969,0.20285,0.28916,0.61446,0.6506,"[3, 3, 4, 3]",323
0.04651,0.02326,0.57364,69.62669,0.42636,1.0,2.51351,9.21429,0.27907,14,14,129,0.1938,0.22481,0.07752,0.06202,0.0,0.0,0.0155,292619.31081,3.89322,4.04819,320.42857,1.32543,1.32543,1.64971,1.64971,4.96103,5.05906,0.5,10.62551,641.29457,0.03833,0.69267,0.10078,0.0,0.06202,0.0,0.02326,0.0,0.02326,0.0,0.0155,0.6,2.33333,2.4,10.625,1.60099,6.32143,15.64286,0.76065,1.34545,0.0,0.0,0.61538,0.54945,0.46154,0.42857,0.38462,0.74695,0.10416,0.73747,0.0,0.74695,0.10416,0.8283,0.0894,0.85545,0.08146,0.08108,0.59459,0.74324,"[3, 3, 5, 3]",324
0.01064,0.01596,0.76064,87.59577,0.23936,1.73333,2.02098,7.23077,0.63298,15,26,188,0.06383,0.10106,0.01064,0.01064,0.0,0.0,0.0,1191550.61538,2.91857,4.54043,4971.11538,1.48031,1.48031,2.89842,2.89842,3.83238,5.04959,0.0,11.22746,682.24735,0.07742,0.63809,0.05851,0.00532,0.02128,0.0,0.0266,0.0,0.00532,0.00532,0.0,10.5,3.66667,1.01042,12.47059,1.64163,5.42308,16.19231,1.68624,3.17778,0.12,0.84,0.44,0.23077,0.64,0.33231,0.48,0.60489,0.13696,0.5578,0.12946,0.719,0.14672,0.71662,0.11262,0.82709,0.11524,0.01399,0.01399,0.31469,"[3, 3, 4, 3]",325
0.01786,0.07143,0.61607,76.85403,0.38393,1.22222,2.36232,10.18182,0.25893,9,11,112,0.11607,0.26786,0.02679,0.02679,0.0,0.0,0.0,143686.92754,4.16041,4.11507,1231.18182,2.13464,2.13464,1.94045,1.94045,5.1138,5.08206,0.76923,10.01684,788.94894,0.05538,0.69308,0.11607,0.00893,0.03571,0.0,0.0625,0.0,0.05357,0.0,0.02679,6.0,2.625,1.66667,10.38095,1.92909,6.45455,16.81818,0.75931,1.60465,0.1,0.5,0.3,0.32727,0.7,0.4,0.6,0.71904,0.185,0.68552,0.16332,0.79651,0.1228,0.77568,0.16246,0.80043,0.16465,0.15942,0.30435,0.62319,"[3, 2, 4, 3]",326
0.04575,0.05229,0.56209,76.66353,0.43791,1.0,2.32558,7.28571,0.20261,21,21,153,0.20915,0.26144,0.05229,0.02614,0.0,0.0,0.01961,636782.60465,4.27606,4.52541,9032.66667,2.3779,2.3779,3.18652,3.18652,5.24512,5.42597,0.25714,10.72857,902.37255,0.07537,0.69537,0.09804,0.01307,0.03922,0.0,0.02614,0.0,0.01961,0.00654,0.02614,3.16667,2.28571,1.53846,9.32353,1.27329,6.09524,11.04762,0.76884,1.28358,0.5,2.15,0.5,0.47619,0.15,0.19524,0.15,0.70635,0.2054,0.6867,0.0,0.70635,0.2054,0.79407,0.20189,0.82389,0.20786,0.18605,0.48837,0.77907,"[3, 1, 5, 3]",327
0.04268,0.03049,0.58537,78.0181,0.41463,1.05263,2.36458,8.2,0.32317,19,20,164,0.15244,0.18902,0.07927,0.07927,0.0,0.0,0.0,618588.23958,3.69945,4.12648,942.0,1.63695,1.63695,2.1512,2.1512,4.96409,5.18572,0.4,10.69739,921.37504,0.04615,0.72969,0.13415,0.0061,0.07927,0.0,0.02439,0.0,0.03049,0.0,0.02439,4.6,4.2,1.58696,11.46429,1.52396,5.425,14.5,0.87591,1.41176,0.10526,0.36842,0.31579,0.22105,0.31579,0.16842,0.26316,0.70187,0.13758,0.64748,0.0,0.72177,0.13207,0.77441,0.12552,0.83765,0.12789,0.125,0.23958,0.70833,"[3, 3, 4, 3]",328
0.08235,0.03529,0.55294,78.44265,0.44706,1.0625,2.35106,10.0,0.24118,16,17,170,0.08824,0.19412,0.08824,0.08824,0.0,0.0,0.0,195099.40426,4.17041,4.12171,1329.52941,1.39065,1.39065,1.559,1.559,5.34494,5.34629,0.25,11.4212,684.00434,0.00592,0.60887,0.17059,0.0,0.08824,0.0,0.03529,0.0,0.05882,0.0,0.04706,2.6,4.83333,2.35135,14.03846,1.44152,5.23529,16.29412,0.71066,1.23684,0.0,0.0,0.5,0.30147,0.8125,0.42647,0.75,0.70401,0.20203,0.66953,0.0,0.7458,0.16451,0.77228,0.18242,0.8079,0.19199,0.12766,0.38298,0.80851,"[3, 1, 4, 3]",329
0.04167,0.04167,0.52083,91.6285,0.47917,1.0,2.13333,9.6,0.23611,15,15,144,0.16667,0.20139,0.13194,0.11111,0.00694,0.0,0.01389,291472.09333,4.23176,4.21845,2638.86667,1.72607,1.72607,2.11253,2.11253,5.45453,5.43721,0.1,10.83878,713.9199,0.08733,0.65889,0.15972,0.0,0.11111,0.0,0.04167,0.0,0.02778,0.0,0.00694,2.83333,2.2,1.81481,13.92308,1.42984,6.2,19.0,0.9687,1.08696,0.78571,3.14286,0.71429,0.55238,0.28571,0.20952,0.14286,0.80649,0.05828,0.79293,0.0,0.80649,0.05828,0.86808,0.06731,0.88383,0.06446,0.18667,0.22667,0.92,"[3, 3, 4, 3]",330
0.04487,0.10897,0.65385,75.58669,0.34615,1.0,2.23039,10.4,0.28846,30,30,312,0.09615,0.21154,0.02885,0.02564,0.0,0.0,0.00321,256707.38235,3.82491,3.97779,530.1,1.1959,1.1959,1.7156,1.7156,4.78507,4.91831,0.28302,11.80189,785.89399,0.02192,0.69939,0.09295,0.0,0.03526,0.0,0.03846,0.0,0.05128,0.0,0.02244,2.0,3.57692,1.03125,9.11111,1.6235,6.3,18.0,0.77115,1.88889,0.06897,0.24138,0.24138,0.12414,0.96552,0.4069,0.7931,0.71617,0.17111,0.64135,0.0,0.71617,0.17111,0.78255,0.13288,0.88635,0.11381,0.21078,0.36765,0.52941,"[3, 1, 4, 3]",331
0.0381,0.01905,0.61905,97.12,0.38095,1.05,2.04615,5.0,0.3619,20,21,105,0.09524,0.2,0.09524,0.09524,0.0,0.0,0.0,377487.98462,3.61677,4.07298,9725.5,1.7487,1.6231,2.35525,2.28229,4.73479,5.04569,0.375,10.00792,1025.03172,0.04833,0.675,0.14286,0.0,0.11429,0.0,0.00952,0.0,0.02857,0.0,0.01905,6.0,5.0,1.37037,13.875,1.06209,5.16667,5.14286,1.21093,1.625,0.2,1.4,0.2,0.07143,0.05,0.0619,0.05,0.53677,0.17141,0.51676,0.0,0.5704,0.14053,0.67187,0.13286,0.74799,0.14055,0.21538,0.06154,0.61538,"[2, 2, 3, 2]",332
0.0354,0.0531,0.54425,98.29577,0.45575,1.14286,2.04878,7.0625,0.17257,28,32,226,0.21681,0.28319,0.05752,0.04425,0.0,0.0,0.01327,355105.70732,4.46474,4.46126,12015.32258,2.75906,2.69422,3.16106,3.16166,5.39735,5.35266,0.26667,11.55322,788.94445,0.14362,0.6537,0.10619,0.00442,0.0531,0.0,0.04425,0.0,0.02655,0.0,0.02212,3.83333,2.16667,2.75,10.05,1.41383,6.46875,10.21875,0.81795,1.19417,0.16129,0.6129,0.51613,0.56452,0.22581,0.16129,0.19355,0.66791,0.19043,0.63792,0.26116,0.72507,0.12748,0.7769,0.15792,0.8673,0.11066,0.23577,0.29268,0.8374,"[3, 3, 4, 3]",333
0.0,0.01293,0.92241,77.14187,0.07759,1.04,1.96262,8.92308,0.88793,25,26,232,0.02586,0.02155,0.0,0.0,0.0,0.0,0.0,2865561.23364,2.60132,4.7327,569.5,0.38154,0.38154,1.18338,1.18338,2.89815,4.87794,0.0,12.233,690.97149,0.03128,0.58812,0.10776,0.00431,0.05172,0.0,0.05172,0.0,0.03879,0.0,0.0,0.0,5.0,0.53237,11.0,1.60079,5.03846,15.84615,1.5726,11.88889,0.36,1.56,1.64,1.03692,1.68,1.14154,1.6,0.75122,0.08516,0.72803,0.0,0.76082,0.08769,0.83338,0.08089,0.8867,0.06437,0.0,0.0,0.08411,"[2, 1, 3, 2]",334
0.04211,0.04211,0.50526,94.12013,0.49474,1.07692,2.14583,6.78571,0.18947,13,14,95,0.13684,0.23158,0.10526,0.10526,0.0,0.0,0.0,794607.60417,4.51515,4.31835,12462.92308,3.31485,3.12354,2.96154,2.94008,5.53834,5.45661,0.42105,9.90239,843.82874,0.06316,0.67368,0.2,0.0,0.10526,0.0,0.05263,0.0,0.05263,0.0,0.04211,7.0,4.0,3.3125,9.15,1.36403,5.82143,9.21429,0.0,1.02128,0.15385,0.38462,0.23077,0.08791,0.23077,0.07692,0.15385,0.65313,0.20835,0.58465,0.0,0.70756,0.09228,0.72528,0.21922,0.75085,0.22885,0.08333,0.45833,0.97917,"[4, 4, 5, 4]",335
0.056,0.128,0.648,84.76498,0.352,1.0,2.11111,9.61538,0.184,13,13,125,0.192,0.28,0.024,0.008,0.0,0.0,0.016,405588.03704,4.22731,4.29237,1821.61538,1.70869,1.63585,1.95108,1.95108,4.88686,4.90971,0.34615,10.7339,646.54725,0.14,0.58346,0.048,0.0,0.008,0.0,0.016,0.0,0.008,0.0,0.024,3.5,2.4375,1.6,11.96,1.39662,6.07692,16.23077,0.83304,1.84091,0.08333,0.33333,1.75,1.35897,1.08333,0.57692,0.83333,0.74108,0.19874,0.65486,0.0,0.74108,0.19874,0.75292,0.21309,0.79568,0.21629,0.28395,0.30864,0.54321,"[3, 3, 5, 3]",336
0.01198,0.05988,0.55689,78.85085,0.44311,1.09524,2.44086,7.26087,0.24551,21,23,167,0.11976,0.23952,0.12575,0.11377,0.0,0.0,0.01198,589878.66667,4.18686,4.08138,3353.3913,2.43326,2.43326,2.41,2.41,5.32483,5.25407,0.13889,10.95576,793.82731,0.06279,0.63676,0.18563,0.00599,0.11976,0.00599,0.05389,0.00599,0.02994,0.0,0.00599,3.0,1.125,1.64516,11.57576,1.28312,5.41304,11.47826,0.79642,1.25676,0.13636,0.36364,0.13636,0.11858,0.22727,0.18972,0.09091,0.66823,0.15658,0.63488,0.29406,0.70061,0.11623,0.76883,0.1386,0.83049,0.10586,0.1828,0.6129,0.7957,"[4, 3, 4, 3]",337
0.03086,0.04321,0.54321,91.56414,0.45679,2.06667,2.15909,5.22581,0.24074,15,31,162,0.18519,0.2284,0.03086,0.03086,0.0,0.0,0.0,531214.79545,4.25901,4.35339,134730.72414,3.04003,2.58165,3.21772,3.16345,5.0994,5.2299,0.13793,11.16309,725.9835,0.0973,0.6473,0.08025,0.0,0.03086,0.0,0.02469,0.0,0.02469,0.0,0.02469,2.66667,1.4,2.27273,13.74194,1.46814,5.95161,6.64516,1.06711,1.18919,0.0,0.5,0.36667,0.2043,0.1,0.15484,0.1,0.56279,0.17079,0.54855,0.16032,0.79696,0.07021,0.70974,0.15437,0.85031,0.12873,0.09091,0.20455,0.84091,"[3, 3, 5, 3]",338
0.01685,0.03933,0.53933,72.50246,0.46067,1.11765,2.45833,9.36842,0.24719,17,19,178,0.19101,0.23596,0.02809,0.02247,0.0,0.0,0.00562,197027.5625,4.20426,4.13142,2884.63158,2.37663,2.37663,2.76511,2.76511,5.22275,5.16627,0.45946,10.64477,745.85349,0.06861,0.74494,0.08989,0.00562,0.02247,0.0,0.03933,0.0,0.03371,0.0,0.02809,5.0,2.4,2.0,13.06061,1.6615,6.57895,14.68421,0.65669,1.17073,0.05556,0.44444,0.33333,0.25146,0.27778,0.1462,0.16667,0.71123,0.14751,0.6999,0.05701,0.76944,0.11845,0.80961,0.14345,0.84451,0.14634,0.27083,0.26042,0.85417,"[4, 3, 4, 4]",339
0.01408,0.08451,0.51408,92.57521,0.48592,1.0,2.12329,10.14286,0.09155,14,14,142,0.21127,0.32394,0.19014,0.1338,0.0,0.0,0.0493,532630.13699,4.69332,4.42336,2207.76923,2.58677,2.58677,2.27531,2.27531,5.64544,5.46006,0.44737,11.49098,628.4682,0.15558,0.5414,0.19718,0.00704,0.14085,0.0,0.0493,0.0,0.04225,0.0,0.00704,0.0,2.45455,2.36364,12.10811,1.41656,6.89286,20.71429,0.0,1.05797,0.23077,0.61538,1.46154,0.78022,0.92308,0.76923,0.69231,0.7259,0.31633,0.68167,0.0,0.7259,0.31633,0.80383,0.2412,0.82617,0.24838,0.28767,0.45205,0.94521,"[3, 3, 4, 3]",340
0.0625,0.0625,0.5875,83.96385,0.4125,1.0,2.19149,6.15385,0.25,13,13,80,0.175,0.2125,0.05,0.05,0.0,0.0,0.0,218812.82979,4.21921,4.17938,5263.23077,2.55146,2.55146,2.61392,2.61392,5.16954,5.11137,0.2,9.80753,659.73786,0.025,0.65,0.125,0.0,0.05,0.0,0.05,0.0,0.0375,0.0,0.025,2.2,3.8,2.86667,14.46154,1.07601,6.07692,6.30769,0.85367,1.42424,0.0,0.33333,0.75,0.44872,0.16667,0.14103,0.16667,0.71085,0.1473,0.68376,0.0,0.71085,0.1473,0.79385,0.11712,0.82584,0.10349,0.23404,0.31915,0.70213,"[3, 3, 5, 3]",341
0.04762,0.07143,0.69048,64.23482,0.30952,1.0,2.48276,5.25,0.35714,8,8,42,0.07143,0.21429,0.04762,0.02381,0.0,0.0,0.02381,176311.06897,3.3489,3.3519,154.625,0.87862,0.87862,0.84913,0.84913,4.36136,4.36326,0.6,7.70671,2110.22408,0.02381,0.92857,0.11905,0.0,0.02381,0.0,0.04762,0.0,0.04762,0.0,0.04762,0.0,2.66667,1.66667,8.6,1.19048,4.5,6.75,0.81962,2.23077,0.0,0.0,0.0,0.03571,0.14286,0.03571,0.14286,0.48092,0.26564,0.40787,0.0,0.48092,0.26564,0.53358,0.30753,0.67177,0.28192,0.13793,0.2069,0.44828,"[1, 1, 1, 1]",342
0.025,0.05,0.555,85.35361,0.445,1.06897,2.40541,6.45161,0.295,29,31,200,0.055,0.185,0.05,0.045,0.0,0.0,0.005,260425.55856,4.27523,4.20374,17991.29032,2.8309,2.8309,2.52994,2.52994,5.49127,5.46836,0.12903,12.28111,521.94095,0.0,0.59911,0.135,0.005,0.045,0.005,0.05,0.005,0.055,0.0,0.03,8.5,3.11111,2.68889,10.5,1.32952,5.37097,7.90323,0.78355,1.24719,0.0,0.0,0.16667,0.15269,0.2,0.18065,0.13333,0.692,0.13253,0.67086,0.04619,0.70226,0.13998,0.79764,0.11748,0.87548,0.09877,0.0991,0.23423,0.8018,"[3, 1, 5, 3]",343
0.04762,0.05714,0.65714,84.46761,0.34286,1.04545,2.12319,9.13043,0.3381,22,23,210,0.15238,0.21429,0.07619,0.06667,0.0,0.0,0.01429,490486.85507,3.50466,3.96929,1373271.34783,1.03061,0.953,1.43961,1.43961,4.49102,4.84689,0.35714,10.8707,965.17239,0.0564,0.70216,0.11429,0.0,0.06667,0.0,0.03333,0.00476,0.02857,0.00476,0.00476,2.66667,2.4,2.0,12.23077,1.41506,6.08696,16.73913,1.13991,1.91667,0.22727,0.86364,0.18182,0.24901,0.45455,0.42292,0.40909,0.69437,0.23915,0.67549,0.0,0.76388,0.09699,0.80008,0.192,0.83923,0.19736,0.1087,0.32609,0.52174,"[2, 2, 4, 3]",344
0.04762,0.02381,0.5873,84.42036,0.4127,1.0,2.33784,10.5,0.26984,12,12,126,0.1746,0.24603,0.04762,0.03968,0.0,0.0,0.00794,546014.36486,3.19035,3.34303,833.5,0.7555,0.7555,0.80867,0.80867,4.61445,4.64314,0.2,11.41537,640.11293,0.14148,0.55074,0.0873,0.0,0.04762,0.0,0.03968,0.0,0.03175,0.0,0.00794,0.0,0.5,1.16667,15.35,1.59954,6.5,17.33333,0.86094,1.42308,0.0,0.0,3.09091,2.09091,1.45455,0.74242,1.36364,0.69518,0.18418,0.6179,0.0,0.69518,0.18418,0.7506,0.17362,0.81847,0.14714,0.12162,0.2027,0.7027,"[3, 1, 5, 3]",345
0.09302,0.0814,0.60465,78.58559,0.39535,1.0,2.26923,7.81818,0.15116,11,11,86,0.11628,0.27907,0.09302,0.03488,0.01163,0.0,0.04651,606405.84615,4.51752,4.25742,3230.27273,2.20736,2.20736,1.824,1.824,5.36457,5.1892,0.375,9.77071,590.53111,0.03488,0.67442,0.12791,0.0,0.03488,0.0,0.0814,0.0,0.06977,0.0,0.01163,3.14286,2.33333,1.46154,9.0625,1.36227,6.09091,12.36364,0.85769,1.52941,0.3,0.9,0.2,0.14545,0.7,0.47273,0.5,0.82709,0.09411,0.78712,0.0,0.82709,0.09411,0.86384,0.09659,0.8836,0.1033,0.36538,0.30769,0.65385,"[3, 1, 4, 3]",346
0.01087,0.04348,0.56522,82.9944,0.43478,1.06667,2.28846,5.75,0.25,15,16,92,0.16304,0.26087,0.01087,0.01087,0.0,0.0,0.0,78749.98077,2.82062,3.44404,1541.73333,1.2344,1.43025,1.86247,2.01537,3.94653,4.49645,0.73333,10.32188,900.06942,0.11957,0.59783,0.05435,0.0,0.01087,0.0,0.0,0.0,0.0,0.0,0.04348,0.0,0.33333,1.11765,7.52941,1.16034,4.75,7.4375,1.19272,1.3,0.0,0.0,0.53333,0.46667,0.13333,0.10833,0.06667,0.42431,0.29682,0.40015,0.0,0.50533,0.26065,0.56627,0.28889,0.64813,0.29473,0.17308,0.28846,0.76923,"[2, 2, 3, 2]",347
0.05607,0.08411,0.51402,87.69058,0.48598,1.16667,2.30909,7.64286,0.17757,12,14,107,0.19626,0.19626,0.03738,0.02804,0.0,0.0,0.01869,235058.23636,4.24873,4.17885,5308.42857,2.69143,2.67257,2.67321,2.66971,5.37291,5.29309,0.66667,10.51356,564.69809,0.075,0.60875,0.1215,0.0,0.03738,0.0,0.04673,0.00935,0.01869,0.0,0.04673,6.0,1.14286,1.0,8.57895,1.31543,5.57143,13.64286,0.7786,1.05769,0.0,0.0,0.84615,0.47253,0.38462,0.14286,0.38462,0.79761,0.07855,0.74367,0.06114,0.83875,0.05595,0.83581,0.07496,0.87462,0.0769,0.09091,0.14545,0.94545,"[3, 1, 4, 3]",348
0.01235,0.11111,0.61728,95.43572,0.38272,1.25,2.02,8.1,0.23457,8,10,81,0.11111,0.25926,0.03704,0.02469,0.0,0.0,0.01235,267185.68,4.66062,4.62772,29321.11111,2.98189,3.0884,3.28222,3.6083,5.29349,5.35022,0.05556,9.35765,763.39401,0.02469,0.74074,0.12346,0.01235,0.02469,0.0,0.04938,0.0,0.07407,0.0,0.03704,0.0,2.375,3.875,12.35,1.33474,6.75,12.5,0.79929,1.6129,0.22222,0.33333,0.0,0.06667,0.44444,0.26667,0.44444,0.73451,0.09448,0.72929,0.08957,0.80709,0.04416,0.8257,0.05504,0.84975,0.05913,0.12,0.4,0.62,"[3, 1, 4, 3]",349
0.04762,0.12698,0.63492,67.6133,0.36508,1.0,2.55,7.875,0.19048,8,8,63,0.04762,0.26984,0.11111,0.11111,0.0,0.0,0.0,320918.125,4.62053,4.49967,3483.625,2.60862,2.60862,2.54512,2.54512,5.41278,5.41497,0.2,9.7118,525.96108,0.03175,0.60317,0.12698,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.01587,3.0,4.25,1.0,12.625,1.16766,5.375,11.625,0.75024,1.73913,0.0,0.0,0.14286,0.25,0.85714,0.85714,0.71429,0.74732,0.19453,0.67657,0.0,0.74732,0.19453,0.7849,0.17672,0.81161,0.16792,0.525,0.725,0.575,"[4, 4, 4, 3]",350
0.09451,0.05183,0.57622,91.33528,0.42378,1.0,1.95238,10.58065,0.17073,31,31,328,0.19512,0.25915,0.08841,0.07927,0.0,0.0,0.0061,744772.53439,3.91735,4.30531,323.51613,0.77813,0.77813,1.25506,1.25506,5.07493,5.26885,0.26923,14.70034,800.50531,0.15838,0.44559,0.1372,0.0,0.07927,0.0,0.05183,0.0,0.00915,0.0,0.00915,3.72727,3.85714,3.27273,14.03896,1.42664,6.43548,16.74194,0.87805,1.35971,1.2,6.53333,3.26667,3.0172,2.46667,2.13118,2.46667,0.83078,0.11821,0.79765,0.0,0.83078,0.11821,0.88273,0.10627,0.92716,0.09983,0.15873,0.20635,0.73545,"[2, 2, 4, 2]",351
0.0,0.07317,0.62195,76.826,0.37805,1.0,2.2549,6.83333,0.32927,12,12,82,0.09756,0.21951,0.04878,0.04878,0.0,0.0,0.0,748513.23529,3.89539,4.44073,8317.91667,2.34842,2.34842,3.3055,3.3055,4.99063,5.32811,0.875,9.93452,829.31934,0.04878,0.63415,0.14634,0.0,0.07317,0.0,0.08537,0.0,0.07317,0.0,0.0,0.0,2.0,1.83333,11.375,1.39339,5.79167,10.58333,0.91551,1.64516,0.45455,2.0,0.27273,0.24242,0.54545,0.40909,0.36364,0.7102,0.13842,0.71754,0.0,0.7102,0.13842,0.80328,0.12175,0.82352,0.12366,0.07843,0.27451,0.60784,"[3, 2, 4, 3]",352
0.04724,0.12598,0.53543,77.08892,0.46457,1.07692,2.44118,9.07143,0.1811,13,14,127,0.18898,0.1811,0.05512,0.04724,0.0,0.0,0.00787,361285.51471,4.04891,4.09807,9646.07143,1.42807,1.42807,1.72793,1.72793,5.25068,5.32187,0.17647,10.59747,745.89405,0.07679,0.65857,0.14173,0.0,0.05512,0.0,0.07874,0.0,0.07087,0.0,0.01575,3.0,3.0,3.25,11.22222,1.31248,5.96429,16.0,0.78441,1.15254,0.0,0.84615,0.46154,0.20879,0.07692,0.14286,0.07692,0.75172,0.09478,0.75179,0.0,0.79136,0.06198,0.84399,0.05196,0.87986,0.03807,0.16176,0.41176,0.86765,"[4, 5, 5, 4]",353
